day,year,mo,da,collision_date,temp,dewp,slp,visib,wdsp,mxpsd,gust,max,min,prcp,sndp,fog,NUM_COLLISIONS
5,2014,12,05,2014-12-05,39.3,27.7,1034.8,9.8,9.3,14.0,22.9,46.0,32.0,0.0,999.9,0,673
7,2019,02,17,2019-02-17,30.9,20.8,1016.9,10.0,7.6,14.0,22.0,46.0,25.0,0.01,999.9,0,439
5,2019,02,22,2019-02-22,38.3,26.1,1022.3,10.0,8.7,14.0,999.9,46.0,30.9,0.2,999.9,0,546
2,2020,02,04,2020-02-04,42.2,39.4,1010.2,9.2,7.6,14.0,999.9,48.0,32.0,0.0,999.9,1,464
3,2020,04,15,2020-04-15,44.7,39.1,1012.9,9.6,7.4,14.0,20.0,48.0,42.8,0.22,999.9,0,139
3,2018,03,28,2018-03-28,40.4,32.9,1018.5,10.0,10.1,14.0,999.9,48.0,30.9,0.0,999.9,0,629
1,2020,02,17,2020-02-17,38.5,29.4,1021.6,10.0,7.2,14.0,999.9,48.0,30.9,0.0,999.9,0,339
7,2013,12,01,2013-12-01,43.1,35.0,1026.2,9.8,10.9,14.0,999.9,50.0,25.0,0.0,999.9,0,420
3,2019,02,06,2019-02-06,39.1,31.5,1020.4,9.9,9.7,14.0,15.9,50.0,33.1,0.0,999.9,0,615
1,2018,04,02,2018-04-02,37.7,31.2,1018.7,8.1,8.4,14.0,999.9,50.0,33.1,0.01,999.9,1,562
7,2014,04,27,2014-04-27,42.4,36.2,1012.5,9.9,4.8,14.0,17.1,50.0,36.0,0.37,999.9,0,449
2,2016,01,12,2016-01-12,33.0,19.1,1015.4,10.0,7.9,14.0,999.9,50.0,19.9,0.0,999.9,0,637
4,2018,04,12,2018-04-12,42.8,38.5,1019.4,10.0,9.8,14.0,999.9,50.0,28.9,0.0,999.9,0,610
5,2014,04,04,2014-04-04,39.4,29.9,9999.9,10.0,5.6,14.0,19.0,50.0,32.0,0.0,999.9,0,622
2,2015,12,01,2015-12-01,40.1,32.7,1027.0,9.3,7.9,14.0,20.0,50.0,30.0,0.0,999.9,0,746
2,2016,02,02,2016-02-02,43.2,32.2,1021.5,10.0,6.5,14.0,999.9,52.0,34.0,0.07,999.9,0,711
1,2015,01,12,2015-01-12,40.9,35.6,1028.3,7.7,6.3,14.0,29.9,52.0,21.0,0.0,999.9,1,580
1,2020,12,28,2020-12-28,43.0,36.2,1024.8,10.0,9.5,14.0,999.9,52.0,26.1,0.0,999.9,0,217
6,2013,12,21,2013-12-21,47.6,45.6,1016.3,5.5,9.0,14.0,999.9,52.0,32.0,0.0,999.9,0,595
7,2018,12,30,2018-12-30,34.6,24.0,1021.2,10.0,8.4,14.0,24.1,54.0,27.0,0.0,999.9,0,404
3,2018,10,31,2018-10-31,45.9,35.8,1019.1,10.0,6.8,14.0,20.0,54.0,32.0,0.0,999.9,0,646
5,2013,03,29,2013-03-29,45.2,34.3,1016.4,10.0,8.9,14.0,20.0,54.0,39.0,0.02,999.9,0,520
5,2016,04,29,2016-04-29,46.1,33.9,1020.4,10.0,9.4,14.0,19.0,54.0,42.1,0.0,999.9,0,517
7,2016,02,21,2016-02-21,46.8,38.5,1010.7,8.4,11.2,14.0,999.9,54.0,39.0,0.0,999.9,0,481
2,2016,05,03,2016-05-03,48.2,45.0,1011.7,8.2,9.0,14.0,999.9,54.0,46.4,0.04,999.9,0,711
7,2018,05,13,2018-05-13,49.7,48.5,1020.2,9.7,8.6,14.0,17.1,54.0,43.0,0.09,999.9,0,529
6,2012,11,10,2012-11-10,48.0,35.0,1025.0,7.9,2.0,14.0,20.0,54.0,41.0,0.0,999.9,0,444
3,2016,05,25,2016-05-25,57.9,53.4,1015.7,7.7,8.7,14.0,999.9,64.0,51.1,0.01,999.9,0,733
6,2015,04,18,2015-04-18,51.9,45.2,1012.7,7.3,7.7,14.0,999.9,64.0,41.0,0.12,999.9,1,605
7,2014,04,13,2014-04-13,47.0,40.4,1023.8,9.3,8.8,14.0,20.0,64.0,39.0,0.0,999.9,1,482
7,2015,10,11,2015-10-11,56.0,46.7,1015.6,10.0,8.1,14.0,999.9,64.0,44.1,0.0,999.9,0,559
2,2012,10,23,2012-10-23,59.0,44.9,1018.7,9.7,2.2,14.0,999.9,64.0,53.1,0.0,999.9,0,522
4,2015,10,15,2015-10-15,57.1,42.0,1012.2,10.0,10.4,14.0,999.9,68.0,52.0,0.0,999.9,0,683
1,2018,06,11,2018-06-11,56.2,45.3,1018.0,10.0,8.8,14.0,22.0,68.0,51.1,0.0,999.9,0,686
6,2012,09,29,2012-09-29,62.4,58.8,1013.0,7.6,3.9,14.0,21.0,68.0,57.0,0.37,999.9,1,485
7,2012,09,30,2012-09-30,60.5,52.5,1010.0,9.5,3.9,14.0,20.0,68.0,55.9,0.75,999.9,0,449
5,2016,05,13,2016-05-13,55.5,51.7,1014.8,6.6,8.3,14.0,999.9,68.0,42.1,0.0,999.9,1,766
1,2013,06,17,2013-06-17,63.2,59.2,1011.3,7.0,9.1,14.0,21.0,68.0,57.0,0.03,999.9,0,614
1,2014,06,02,2014-06-02,57.4,46.6,1022.9,10.0,6.8,14.0,999.9,68.0,48.0,0.0,999.9,0,643
1,2013,07,01,2013-07-01,66.7,65.3,1017.0,4.1,10.4,14.0,20.0,72.0,64.0,0.04,999.9,0,633
6,2012,09,15,2012-09-15,67.2,54.1,1019.1,10.0,5.1,14.0,20.0,72.0,60.1,0.01,999.9,0,557
1,2017,09,11,2017-09-11,63.6,53.9,1023.1,10.0,7.9,14.0,999.9,72.0,52.0,0.0,999.9,0,735
1,2016,08,15,2016-08-15,77.5,69.4,1017.9,8.8,8.5,14.0,19.0,84.0,70.0,0.0,999.9,0,643
4,2013,07,18,2013-07-18,75.6,69.6,1016.6,8.1,6.8,14.0,999.9,88.0,68.0,0.0,999.9,0,636
7,2016,06,19,2016-06-19,59.9,51.5,1027.6,10.0,9.8,14.0,999.9,73.0,53.1,0.0,999.9,0,559
2,2018,07,10,2018-07-10,67.2,64.7,1014.8,9.9,10.4,14.0,999.9,73.0,50.0,0.0,999.9,0,727
7,2014,07,13,2014-07-13,68.7,63.6,1020.0,9.8,9.7,14.0,999.9,73.0,57.9,0.01,999.9,0,439
3,2020,09,02,2020-09-02,66.5,61.9,1018.3,8.4,10.7,14.0,18.1,73.0,61.0,0.0,999.9,0,309
4,2016,08,25,2016-08-25,71.7,66.5,1020.5,10.0,10.4,14.0,999.9,77.0,63.0,0.0,999.9,0,659
3,2018,05,30,2018-05-30,59.2,54.2,1021.3,6.4,7.5,14.0,999.9,77.0,50.0,0.0,999.9,1,708
5,2014,08,08,2014-08-08,66.3,57.6,1014.9,10.0,7.4,14.0,999.9,77.0,59.0,0.19,999.9,0,601
4,2019,09,05,2019-09-05,67.7,60.6,1016.7,9.5,9.7,14.0,19.0,77.0,57.9,99.99,999.9,0,628
7,2015,07,12,2015-07-12,71.5,64.6,1016.1,9.7,9.3,14.0,999.9,81.0,64.9,0.0,999.9,0,521
5,2016,08,19,2016-08-19,74.4,65.7,1013.3,10.0,8.2,14.0,999.9,81.0,64.9,0.0,999.9,0,707
6,2020,09,05,2020-09-05,70.7,53.2,1018.9,10.0,9.4,14.0,999.9,81.0,64.0,0.01,999.9,0,362
6,2015,07,11,2015-07-11,71.8,62.1,1015.9,10.0,8.4,14.0,999.9,81.0,60.1,0.0,999.9,0,597
6,2016,08,27,2016-08-27,74.4,64.2,1020.3,7.7,8.3,14.0,999.9,81.0,66.9,0.0,999.9,1,624
3,2015,08,26,2015-08-26,73.8,68.1,1012.5,9.2,7.4,14.0,999.9,81.0,68.0,0.3,999.9,0,606
6,2014,11,29,2014-11-29,30.9,16.8,1025.3,10.0,6.6,14.0,999.9,39.0,25.0,0.0,999.9,0,394
3,2018,01,17,2018-01-17,36.0,35.2,1024.3,5.5,7.7,14.0,999.9,41.0,28.0,0.17,999.9,1,611
4,2013,01,17,2013-01-17,39.4,34.6,1014.2,8.6,8.6,14.0,20.0,41.0,37.0,0.47,999.9,1,491
2,2014,02,04,2014-02-04,32.5,26.2,1027.2,10.0,7.8,14.0,999.9,41.0,27.0,0.61,999.9,0,613
6,2018,12,08,2018-12-08,27.9,7.7,1028.6,10.0,11.5,14.0,22.9,41.0,23.0,0.0,999.9,0,652
1,2018,12,31,2018-12-31,32.0,23.7,1027.4,10.0,5.2,14.0,999.9,43.0,21.0,0.0,999.9,0,622
4,2017,01,19,2017-01-19,40.7,36.9,1014.4,7.4,7.6,14.0,22.0,45.0,37.0,0.1,999.9,0,610
2,2012,11,06,2012-11-06,36.6,17.4,1022.0,10.0,4.8,14.0,18.1,45.0,32.0,0.07,999.9,0,514
2,2019,12,17,2019-12-17,37.5,32.0,1012.7,7.3,7.3,14.0,19.0,45.0,30.0,0.2,999.9,0,700
4,2019,03,28,2019-03-28,36.3,27.9,1031.6,10.0,9.1,14.0,999.9,45.0,26.1,0.0,999.9,0,644
6,2012,12,01,2012-12-01,38.5,32.1,1031.4,9.3,9.2,14.0,22.0,45.0,34.0,0.0,999.9,0,480
7,2020,11,29,2020-11-29,47.4,35.5,1018.8,10.0,8.5,14.0,999.9,55.0,37.9,0.0,999.9,0,248
1,2020,04,06,2020-04-06,46.7,37.8,1015.0,9.9,7.9,14.0,19.0,55.0,37.0,0.0,999.9,0,127
3,2016,03,09,2016-03-09,46.4,41.8,1020.9,8.0,9.4,14.0,999.9,55.0,37.9,0.0,999.9,0,660
6,2016,03,12,2016-03-12,41.2,35.4,1024.0,8.8,6.6,14.0,999.9,55.0,30.9,0.02,999.9,0,625
1,2016,04,25,2016-04-25,48.4,36.3,1017.1,10.0,9.2,14.0,999.9,55.0,37.0,0.0,999.9,0,488
3,2019,01,02,2019-01-02,35.0,23.4,1022.9,10.0,10.3,14.0,24.1,55.0,28.0,0.61,999.9,0,502
4,2015,11,26,2015-11-26,50.1,41.2,1044.2,10.0,10.8,14.0,999.9,57.0,28.9,0.0,999.9,0,383
1,2014,12,01,2014-12-01,53.2,49.0,1019.8,7.4,9.8,14.0,999.9,57.0,39.9,0.0,999.9,0,644
3,2020,05,06,2020-05-06,45.6,37.8,1012.0,10.0,6.8,14.0,18.1,57.0,37.0,0.0,999.9,0,184
2,2018,05,01,2018-05-01,48.4,43.7,1015.9,10.0,7.6,14.0,20.0,57.0,41.0,0.01,999.9,0,713
1,2019,11,11,2019-11-11,51.5,43.4,1019.0,10.0,7.7,14.0,999.9,59.0,37.9,0.0,999.9,0,481
6,2014,04,19,2014-04-19,45.7,35.3,1023.5,10.0,5.9,14.0,18.1,59.0,34.0,0.0,999.9,0,525
1,2020,10,05,2020-10-05,56.9,54.6,1019.7,9.2,8.1,14.0,20.0,59.0,52.0,0.17,999.9,0,302
7,2014,10,12,2014-10-12,53.3,43.7,1022.4,10.0,9.2,14.0,21.0,59.0,44.1,0.78,999.9,0,473
3,2018,05,09,2018-05-09,51.2,50.1,1021.8,4.0,7.7,14.0,17.1,61.0,46.9,0.0,999.9,1,711
1,2014,05,05,2014-05-05,53.7,40.0,1005.8,10.0,10.2,14.0,22.9,61.0,48.0,0.0,999.9,0,618
3,2017,11,01,2017-11-01,50.6,39.9,1026.5,10.0,6.7,14.0,999.9,61.0,37.9,0.0,999.9,0,607
2,2013,05,21,2013-05-21,58.0,55.5,1014.3,0.3,7.8,14.0,999.9,61.0,55.4,0.24,999.9,1,697
3,2013,10,16,2013-10-16,57.5,55.4,1017.7,6.2,9.3,14.0,999.9,63.0,44.1,0.01,999.9,0,548
7,2017,05,21,2017-05-21,52.7,37.3,1027.6,10.0,6.8,14.0,999.9,63.0,41.0,0.0,999.9,0,618
3,2014,10,29,2014-10-29,61.9,59.0,1013.1,8.0,9.8,14.0,999.9,66.0,57.9,0.0,999.9,0,556
4,2017,06,15,2017-06-15,57.2,45.8,1019.1,10.0,7.5,14.0,999.9,66.0,46.9,0.0,999.9,0,771
4,2013,06,06,2013-06-06,58.6,51.0,1022.0,10.0,7.5,14.0,999.9,66.0,51.1,0.0,999.9,0,605
6,2016,05,07,2016-05-07,52.5,48.8,1008.9,5.1,8.1,14.0,21.0,66.0,44.1,0.0,999.9,1,571
7,2017,06,04,2017-06-04,58.0,49.8,1014.6,10.0,7.3,14.0,999.9,66.0,43.0,0.0,999.9,0,468
4,2020,10,15,2020-10-15,63.5,58.3,1019.0,10.0,10.4,14.0,999.9,66.0,57.0,0.0,999.9,1,311
1,2020,05,25,2020-05-25,56.0,52.4,1023.7,8.6,9.9,14.0,20.0,66.0,48.9,0.0,999.9,0,214
6,2017,06,03,2017-06-03,56.9,47.9,1012.4,10.0,8.2,14.0,999.9,66.0,43.0,0.0,999.9,0,637
7,2016,05,08,2016-05-08,48.5,46.1,1005.4,2.9,9.6,14.0,999.9,66.0,45.0,0.0,999.9,1,591
4,2015,05,07,2015-05-07,55.9,42.3,1022.4,9.8,7.2,14.0,999.9,70.0,42.1,0.0,999.9,0,684
6,2017,06,10,2017-06-10,60.4,54.5,1013.9,9.3,9.1,14.0,999.9,70.0,54.0,0.0,999.9,0,665
5,2020,10,16,2020-10-16,65.4,60.7,1018.5,10.0,12.6,14.0,999.9,70.0,59.0,0.0,999.9,0,304
5,2017,09,08,2017-09-08,65.4,60.5,1017.2,9.5,11.3,14.0,17.1,70.0,60.1,0.55,999.9,0,740
7,2013,06,23,2013-06-23,64.9,60.9,1021.8,9.8,9.0,14.0,999.9,70.0,61.0,0.01,999.9,0,505
4,2020,07,16,2020-07-16,63.6,55.6,1026.1,10.0,8.1,14.0,22.0,70.0,57.0,0.0,999.9,0,322
2,2013,08,27,2013-08-27,68.0,66.6,1011.8,4.5,8.0,14.0,999.9,70.0,64.4,0.39,999.9,1,507
6,2016,10,08,2016-10-08,58.7,55.5,1020.5,8.5,7.7,14.0,999.9,70.0,44.1,0.0,999.9,1,633
5,2015,05,08,2015-05-08,52.4,47.8,1021.8,7.1,8.8,14.0,999.9,70.0,42.1,0.0,999.9,1,709
6,2020,06,13,2020-06-13,62.5,53.1,1019.9,7.3,8.5,14.0,999.9,70.0,53.1,0.04,999.9,1,282
3,2014,09,03,2014-09-03,74.0,65.1,1012.3,8.1,9.7,14.0,22.0,82.0,66.9,0.0,999.9,1,580
7,2013,07,07,2013-07-07,74.4,69.8,1016.3,9.0,9.1,14.0,19.0,82.0,69.1,0.01,999.9,0,475
1,2017,07,03,2017-07-03,70.9,66.1,1013.9,8.2,9.5,14.0,999.9,82.0,64.9,0.0,999.9,1,617
4,2020,07,23,2020-07-23,74.1,70.9,1016.5,5.7,9.4,14.0,999.9,82.0,64.9,0.0,999.9,1,332
4,2015,07,30,2015-07-30,74.2,70.7,1012.2,6.2,9.7,14.0,999.9,86.0,69.1,0.0,999.9,0,717
2,2018,09,04,2018-09-04,75.7,70.6,1022.4,6.1,9.9,14.0,19.0,86.0,66.0,0.0,999.9,1,786
4,2017,09,14,2017-09-14,67.4,67.2,1012.6,5.1,9.0,14.0,999.9,75.0,63.0,0.0,999.9,1,728
1,2016,09,19,2016-09-19,71.0,68.8,1018.7,7.6,8.1,14.0,20.0,75.0,68.0,0.0,999.9,0,680
5,2019,08,30,2019-08-30,68.0,63.3,1015.6,9.2,7.9,14.0,999.9,75.0,57.9,0.0,999.9,0,630
4,2017,06,22,2017-06-22,65.8,59.4,1014.3,7.8,9.2,14.0,26.0,75.0,55.9,0.0,999.9,0,845
2,2019,07,02,2019-07-02,67.9,63.1,1009.0,10.0,9.1,14.0,999.9,75.0,62.1,0.0,999.9,0,591
6,2018,09,08,2018-09-08,66.6,60.3,1019.0,10.0,6.9,14.0,999.9,75.0,61.0,0.01,999.9,0,568
2,2016,08,02,2016-08-02,66.9,61.9,1018.6,9.7,8.4,14.0,999.9,75.0,61.0,0.11,999.9,0,602
5,2016,07,15,2016-07-15,70.7,67.9,1011.3,5.2,9.6,14.0,21.0,75.0,66.0,0.0,999.9,1,798
1,2016,08,01,2016-08-01,68.2,62.4,1018.3,9.3,9.2,14.0,999.9,75.0,64.0,0.55,999.9,0,569
1,2020,09,07,2020-09-07,67.1,58.6,1021.3,10.0,8.2,14.0,999.9,75.0,59.0,0.0,999.9,0,295
7,2016,09,18,2016-09-18,70.6,67.3,1019.6,9.3,11.1,14.0,999.9,75.0,66.9,0.0,999.9,0,535
3,2014,07,02,2014-07-02,69.0,66.0,1014.4,7.2,10.2,14.0,20.0,75.0,64.9,0.0,999.9,1,658
1,2019,09,16,2019-09-16,65.4,58.5,1016.8,9.6,7.4,14.0,999.9,75.0,57.0,0.0,999.9,0,620
7,2019,07,14,2019-07-14,71.8,68.1,1011.9,7.9,9.6,14.0,999.9,79.0,66.0,0.0,999.9,1,497
7,2013,07,14,2013-07-14,72.9,70.5,1025.1,4.5,5.3,14.0,999.9,79.0,66.0,0.01,999.9,1,471
1,2018,09,03,2018-09-03,69.9,69.1,1024.3,9.2,8.4,14.0,999.9,79.0,59.0,0.0,999.9,0,533
1,2012,09,03,2012-09-03,73.8,65.1,1019.8,10.0,4.5,14.0,999.9,79.0,55.4,0.0,999.9,0,373
3,2017,06,14,2017-06-14,67.1,51.6,1013.7,9.3,10.3,14.0,24.1,79.0,57.0,0.0,999.9,0,754
4,2013,08,22,2013-08-22,70.5,68.9,1016.9,3.9,9.8,14.0,999.9,79.0,64.0,0.01,999.9,1,578
6,2016,09,10,2016-09-10,71.9,67.0,1016.5,6.7,7.0,14.0,999.9,79.0,68.0,0.0,999.9,1,598
1,2019,07,15,2019-07-15,73.1,63.0,1015.0,10.0,9.1,14.0,999.9,79.0,66.9,0.0,999.9,0,637
1,2012,07,16,2012-07-16,79.0,67.9,1011.5,9.2,4.0,14.0,22.0,91.0,70.0,0.26,999.9,0,528
6,2012,07,07,2012-07-07,84.9,65.9,1010.1,9.5,3.1,14.0,17.1,95.0,70.0,0.0,999.9,0,490
4,2019,12,26,2019-12-26,35.9,30.3,1025.7,10.0,5.9,14.0,999.9,46.4,28.9,0.0,999.9,0,414
4,2013,02,28,2013-02-28,41.4,38.9,1002.1,7.2,7.8,14.0,999.9,46.9,39.0,0.32,999.9,1,517
1,2018,02,19,2018-02-19,38.1,35.4,1033.5,9.6,8.3,14.0,999.9,46.9,26.1,0.01,999.9,0,435
4,2018,04,19,2018-04-19,41.8,40.6,1007.0,9.6,8.6,14.0,999.9,46.9,37.0,0.02,999.9,0,706
6,2016,11,26,2016-11-26,47.0,45.0,1018.2,6.8,6.3,14.0,999.9,48.9,41.0,0.0,999.9,1,463
7,2012,11,18,2012-11-18,43.2,31.0,1037.2,9.8,5.5,14.0,21.0,48.9,34.0,0.0,999.9,0,446
4,2017,02,23,2017-02-23,44.0,41.7,1012.7,5.2,8.2,14.0,999.9,48.9,37.0,0.0,999.9,1,581
2,2013,07,23,2013-07-23,72.1,70.0,1007.1,3.7,8.1,14.0,19.0,78.8,66.2,0.0,999.9,1,571
5,2014,03,07,2014-03-07,29.4,20.9,1027.4,10.0,8.4,14.0,19.0,37.9,19.0,0.0,999.9,0,533
7,2013,03,17,2013-03-17,34.8,21.5,1014.7,9.9,7.5,14.0,20.0,39.9,28.0,0.0,999.9,0,426
6,2014,12,13,2014-12-13,36.9,27.7,1009.8,9.9,9.8,14.0,20.0,39.9,33.1,0.0,999.9,0,594
5,2013,12,06,2013-12-06,50.6,49.7,1015.2,3.0,8.4,14.0,19.0,55.9,33.1,0.0,999.9,1,759
7,2018,04,22,2018-04-22,46.3,33.1,1026.8,10.0,7.2,14.0,999.9,55.9,37.0,0.0,999.9,0,568
3,2015,04,29,2015-04-29,49.3,38.5,1004.5,9.8,7.8,14.0,18.1,55.9,39.9,0.0,999.9,0,679
1,2015,12,07,2015-12-07,50.8,45.5,1020.7,8.0,9.2,14.0,999.9,55.9,34.0,0.0,999.9,0,668
3,2019,04,17,2019-04-17,47.5,30.3,1019.3,10.0,10.1,14.0,22.9,55.9,39.0,0.0,999.9,0,621
1,2013,12,23,2013-12-23,48.7,47.5,1015.7,3.5,6.7,14.0,21.0,55.9,39.9,0.0,999.9,1,707
4,2019,05,02,2019-05-02,49.4,46.5,1022.4,8.2,10.6,14.0,999.9,55.9,39.9,0.01,999.9,1,668
5,2014,05,09,2014-05-09,51.5,44.5,1022.6,8.7,6.7,14.0,999.9,55.9,44.6,0.0,999.9,1,584
3,2020,04,08,2020-04-08,46.5,43.0,1002.5,9.6,6.4,14.0,999.9,57.9,43.0,0.06,999.9,0,125
6,2020,12,12,2020-12-12,52.1,50.0,1021.2,8.6,7.0,14.0,999.9,57.9,48.0,0.0,999.9,1,285
1,2019,04,22,2019-04-22,52.1,51.5,1017.3,2.3,7.3,14.0,999.9,57.9,48.0,0.03,999.9,1,522
6,2014,05,10,2014-05-10,54.8,49.9,1015.2,7.1,11.1,14.0,20.0,57.9,51.8,0.0,999.9,1,550
3,2016,08,10,2016-08-10,70.6,67.2,1023.2,9.9,8.6,14.0,999.9,80.1,64.0,0.0,999.9,0,618
1,2016,07,25,2016-07-25,71.5,68.8,1014.0,9.9,8.7,14.0,999.9,80.1,64.9,0.0,999.9,0,698
7,2017,08,20,2017-08-20,72.8,68.1,1014.2,6.3,9.7,14.0,999.9,80.1,66.9,1.01,999.9,1,538
7,2018,07,29,2018-07-29,72.9,69.1,1016.8,6.5,6.3,14.0,999.9,80.1,66.9,0.06,999.9,1,463
6,2019,06,29,2019-06-29,65.8,63.5,1017.4,7.9,7.6,14.0,999.9,80.1,57.9,0.0,999.9,1,660
2,2012,07,31,2012-07-31,73.4,64.3,1016.7,10.0,3.8,14.0,999.9,80.1,60.1,0.0,999.9,0,540
6,2019,07,13,2019-07-13,71.9,67.1,1010.7,8.1,7.5,14.0,999.9,80.1,66.0,0.28,999.9,1,558
4,2015,07,23,2015-07-23,71.9,60.8,1010.4,10.0,8.3,14.0,999.9,80.1,63.0,0.0,999.9,0,623
7,2015,08,30,2015-08-30,72.6,66.8,1018.9,10.0,8.5,14.0,999.9,80.1,63.0,0.0,999.9,0,563
7,2017,08,13,2017-08-13,71.0,69.3,1012.4,6.1,8.3,14.0,999.9,80.1,62.1,1.24,999.9,1,563
6,2018,06,23,2018-06-23,59.2,57.0,1015.5,5.7,9.2,14.0,20.0,69.1,55.9,0.16,999.9,1,513
2,2014,10,07,2014-10-07,63.0,57.0,1021.1,10.0,11.5,14.0,19.0,69.1,45.0,0.0,999.9,0,620
7,2013,06,30,2013-06-30,65.4,64.2,1012.1,1.9,8.8,14.0,999.9,69.1,64.0,0.05,999.9,1,423
2,2016,06,07,2016-06-07,61.2,59.8,1002.7,3.8,8.7,14.0,999.9,69.1,59.0,0.0,999.9,1,709
3,2012,10,31,2012-10-31,49.7,43.2,999.6,8.6,5.5,14.0,17.1,60.8,45.0,0.06,999.9,0,549
5,2016,07,29,2016-07-29,70.8,68.3,1011.1,6.0,5.8,14.0,999.9,78.1,66.9,0.0,999.9,1,774
3,2016,07,13,2016-07-13,67.2,63.3,1019.3,10.0,9.2,14.0,999.9,78.1,57.9,0.0,999.9,0,607
1,2019,08,12,2019-08-12,71.2,63.9,1014.3,10.0,9.3,14.0,999.9,78.1,63.0,0.0,999.9,0,586
1,2015,07,06,2015-07-06,69.2,64.4,1021.3,8.8,8.2,14.0,999.9,78.1,55.0,0.0,999.9,0,598
2,2013,06,25,2013-06-25,69.7,63.8,1012.8,8.4,10.2,14.0,999.9,78.1,64.0,0.0,999.9,0,648
1,2019,08,05,2019-08-05,70.2,62.3,1014.4,9.9,6.9,14.0,999.9,78.1,64.0,0.0,999.9,0,616
2,2018,06,26,2018-06-26,60.7,55.3,1023.0,10.0,7.7,14.0,999.9,71.1,50.0,0.02,999.9,0,762
2,2017,08,29,2017-08-29,62.0,58.3,1023.8,9.9,8.6,14.0,20.0,71.1,54.0,0.0,999.9,0,614
1,2016,06,27,2016-06-27,64.3,58.3,1020.6,10.0,9.3,14.0,999.9,71.1,50.0,0.0,999.9,0,718
7,2019,09,08,2019-09-08,66.0,58.0,1014.1,10.0,10.5,14.0,999.9,71.1,59.0,0.0,999.9,0,462
5,2012,07,27,2012-07-27,76.6,69.3,1007.0,9.1,4.4,14.0,999.9,87.1,70.0,0.6,999.9,0,638
2,2013,07,16,2013-07-16,77.4,68.4,1019.6,8.3,7.3,14.0,999.9,87.1,69.1,0.0,999.9,0,582
7,2017,12,31,2017-12-31,21.0,17.9,1013.1,4.9,10.5,14.0,19.0,21.9,19.9,0.01,999.9,0,462
5,2017,12,15,2017-12-15,25.1,16.2,1016.7,9.3,6.3,14.0,20.0,30.9,17.1,0.0,999.9,0,999
2,2012,11,20,2012-11-20,44.4,32.8,1022.1,10.0,3.6,14.0,19.0,51.8,39.9,0.0,999.9,0,671
6,2019,12,28,2019-12-28,44.5,39.1,1019.1,9.0,9.1,14.0,999.9,48.2,37.0,0.0,999.9,0,355
4,2015,05,21,2015-05-21,54.8,41.1,1014.1,10.0,7.7,14.0,19.0,64.9,48.0,0.0,999.9,0,615
7,2013,10,06,2013-10-06,59.1,54.8,1021.1,6.9,7.2,14.0,22.0,64.9,53.1,0.0,999.9,1,404
7,2019,05,12,2019-05-12,45.7,41.4,1016.3,7.6,8.6,14.0,21.0,64.9,41.0,0.09,999.9,0,589
2,2015,11,03,2015-11-03,54.4,50.7,1020.7,8.2,6.4,14.0,999.9,64.9,43.0,0.0,999.9,1,655
2,2020,07,28,2020-07-28,76.5,72.1,1008.0,6.6,10.9,14.0,999.9,84.9,72.0,0.0,999.9,0,298
2,2016,10,18,2016-10-18,63.8,61.6,1014.1,4.6,6.8,14.0,999.9,73.9,59.0,0.0,999.9,1,590
1,2020,06,29,2020-06-29,67.1,64.7,1008.0,5.5,5.5,14.0,999.9,73.9,64.9,0.39,999.9,1,301
3,2018,08,01,2018-08-01,69.2,67.6,1020.7,7.5,8.6,14.0,999.9,73.9,64.0,0.0,999.9,1,660
3,2016,06,15,2016-06-15,63.7,55.0,1011.7,10.0,8.9,14.0,999.9,73.9,55.0,0.0,999.9,0,739
3,2016,08,03,2016-08-03,67.4,60.0,1020.7,10.0,7.7,14.0,999.9,73.9,61.0,0.0,999.9,0,687
7,2014,07,27,2014-07-27,68.6,65.2,1011.4,9.9,7.6,14.0,999.9,73.9,62.1,0.01,999.9,0,476
3,2014,07,23,2014-07-23,69.2,65.9,1015.0,9.9,9.9,14.0,20.0,73.9,60.1,0.01,999.9,0,591
4,2016,06,16,2016-06-16,65.2,56.3,1009.1,10.0,6.6,14.0,21.0,73.9,55.0,0.0,999.9,0,689
7,2014,06,15,2014-06-15,66.1,54.5,1013.9,10.0,10.9,14.0,19.0,73.9,60.1,0.02,999.9,0,475
4,2017,10,19,2017-10-19,59.7,58.3,1023.8,10.0,9.3,14.0,999.9,66.9,48.9,0.0,999.9,0,766
1,2019,06,10,2019-06-10,59.4,53.6,1022.9,10.0,10.5,14.0,999.9,66.9,45.0,0.0,999.9,0,613
2,2019,10,01,2019-10-01,59.4,53.9,1020.6,10.0,8.4,14.0,999.9,66.9,48.0,0.0,999.9,0,454
1,2015,08,03,2015-08-03,74.0,68.2,1012.1,9.1,8.9,14.0,999.9,82.9,69.1,0.0,999.9,0,705
4,2018,08,09,2018-08-09,74.9,73.5,1008.0,3.6,9.2,14.0,999.9,82.9,70.0,0.0,999.9,1,709
6,2016,08,13,2016-08-13,75.9,73.3,1012.7,5.4,9.2,14.0,999.9,82.9,71.1,0.0,999.9,1,614
3,2012,09,26,2012-09-26,67.7,56.8,1018.7,10.0,4.3,14.0,999.9,75.9,62.6,0.0,999.9,0,404
5,2018,06,29,2018-06-29,68.0,66.0,1012.2,4.4,7.0,14.0,999.9,75.9,62.1,0.96,999.9,1,845
1,2020,08,31,2020-08-31,67.0,52.0,1017.3,10.0,7.4,14.0,18.1,75.9,60.1,0.0,999.9,0,294
