day,year,mo,da,collision_date,temp,dewp,slp,visib,wdsp,mxpsd,gust,max,min,prcp,sndp,fog,NUM_COLLISIONS
7,2019,11,10,2019-11-10,43.9,24,1019,10,3.9,7,999.9,51.1,27,0,999.9,0,457
1,2019,11,11,2019-11-11,53.2,38.1,1017.1,9.8,1.5,6,999.9,62.1,37.9,0,999.9,0,481
2,2019,11,12,2019-11-12,46.5,35.2,1010.4,9.8,6.8,13,22.9,62.1,32,0,999.9,0,595
3,2019,11,13,2019-11-13,27.6,5.1,1024.7,10,6.1,13,22,33.1,23,0.04,999.9,0,599
4,2019,11,14,2019-11-14,35,14.5,1029.4,10,3.3,7,999.9,45,23,0,999.9,0,545
5,2019,11,15,2019-11-15,43.2,22,1023.3,10,3.6,6,999.9,51.1,28,0,999.9,0,621
6,2019,11,16,2019-11-16,39.1,9.4,1027.7,10,8.4,13,22,51.1,32,0,999.9,0,527
7,2019,11,17,2019-11-17,35.8,15.8,1027.7,10,8.3,15.9,22,43,30,0,999.9,0,444
1,2019,11,18,2019-11-18,39.3,33.9,1011.7,7.3,7.1,13,20,43,30,0.01,999.9,0,743
2,2019,11,19,2019-11-19,42.9,37.6,1008.4,6.6,3.3,8,999.9,48,37,0.65,999.9,0,630
3,2019,11,20,2019-11-20,43.2,30.6,1013.1,10,4,11.1,20,48,39.2,0.18,999.9,0,526
4,2019,11,21,2019-11-21,44.8,29.2,1020.2,10,4,8,999.9,53.1,39,0,999.9,0,647
5,2019,11,22,2019-11-22,49.2,34.8,1011.3,9.5,5.9,11.1,22,53.1,39,0,999.9,0,633
6,2019,11,23,2019-11-23,40.3,20.3,1014.8,10,4.6,9.9,19,53.1,35.1,0.07,999.9,0,528
7,2019,11,24,2019-11-24,42.6,37,998.6,6.5,5.6,12,20,46,34,0.61,999.9,0,517
1,2019,11,25,2019-11-25,44.8,32.6,1006.9,10,5.1,8.9,17.1,53.1,39,0.32,999.9,0,641
2,2019,11,26,2019-11-26,51.6,36.6,1015,9.8,3.8,8.9,14,61,39,0,999.9,0,702
3,2019,11,27,2019-11-27,54.3,43.2,1012.5,9.9,3.1,8.9,17.1,61,44.1,0,999.9,0,561
4,2019,11,28,2019-11-28,49.2,32,1007.7,10,10.7,17.1,31.1,59,41,0.04,999.9,0,374
5,2019,11,29,2019-11-29,36.1,22,1021.9,10,5.5,8.9,18.1,53.1,30.9,0,999.9,0,425
6,2019,11,30,2019-11-30,36.3,16.8,1018,10,4,7,999.9,43,30,0,999.9,0,465
7,2019,12,1,2019-12-01,33.3,21,1013.8,8,7,14,22.9,43,30,0,999.9,0,409
1,2019,12,2,2019-12-02,35.3,32.7,999,5.4,8.2,15,29.9,39,30,0.65,999.9,1,580
2,2019,12,3,2019-12-03,32.4,26,1000.1,6.6,6.6,11.1,20,37,30,0.47,999.9,0,620
3,2019,12,4,2019-12-04,35.3,27.1,1001,9,4.7,9.9,15,39,30,0.02,1.2,0,552
4,2019,12,5,2019-12-05,38.6,27.5,1006.1,9.4,7.1,15,28,42.1,32,0,999.9,0,597
5,2019,12,6,2019-12-06,40.6,23.7,1017.6,10,6,9.9,21,50,34,0,999.9,0,563
6,2019,12,7,2019-12-07,36.6,18.2,1025.1,10,7.4,12,22.9,50,32,0,999.9,0,566
7,2019,12,8,2019-12-08,34,18.5,1032.3,10,2.3,6,999.9,42.1,28,0,999.9,0,455
1,2019,12,9,2019-12-09,46.8,43.4,1021.9,4.4,2.9,8,18.1,54,28,0.21,999.9,1,737
2,2019,12,10,2019-12-10,55.8,51.6,1008.6,8.5,5.5,9.9,20,57.9,42.1,1.36,999.9,0,667
3,2019,12,11,2019-12-11,37.3,30.4,1022.2,8.3,5.3,13,24.1,57.9,30.9,0.36,999.9,1,578
4,2019,12,12,2019-12-12,31.1,11,1037,10,5,12,21,39.9,26.1,0.03,999.9,0,599
5,2019,12,13,2019-12-13,39.1,30.9,1031,8.4,4,8.9,999.9,46,26.1,0,999.9,0,760
6,2019,12,14,2019-12-14,50.1,49.1,1001.3,2.4,5.7,14,22.9,55.9,33.1,1.93,999.9,1,577
7,2019,12,15,2019-12-15,44.8,29.3,1004.5,10,8.7,13,31.1,55.9,41,0.04,999.9,0,503
1,2019,12,16,2019-12-16,35.6,17.3,1022.9,10,4.3,9.9,18.1,48.9,33.1,0,999.9,0,519
2,2019,12,17,2019-12-17,33.5,29.8,1014.3,5.5,6.3,15,22,37,32,0.47,999.9,0,700
3,2019,12,18,2019-12-18,33,24.8,1009.6,9.6,7.1,14,27,36,28.9,0.53,999.9,1,701
4,2019,12,19,2019-12-19,21.3,7.7,1023.8,9,9.3,14,25.1,36,16,0.03,999.9,0,699
5,2019,12,20,2019-12-20,25.8,10.8,1032.5,10,5.8,9.9,15.9,33.1,16,0,999.9,0,698
6,2019,12,21,2019-12-21,28.2,15.5,1036.3,10,2.9,8,999.9,35.1,21.9,0,999.9,0,520
7,2019,12,22,2019-12-22,36.6,23.4,1027.7,8.3,3.5,7,14,46,23,0,999.9,0,510
1,2019,12,23,2019-12-23,46.5,27,1019.7,9.4,4.3,9.9,18.1,57,30,0,999.9,0,593
2,2019,12,24,2019-12-24,45,24.5,1017.6,10,5.2,9.9,18.1,57,39.9,0,999.9,0,530
3,2019,12,25,2019-12-25,38.7,22.1,1022.3,10,3,8.9,999.9,46.9,32,0,999.9,0,264
4,2019,12,26,2019-12-26,39.8,34.3,1024.3,8.1,5.1,11.1,999.9,46.9,32,0,999.9,0,414
5,2019,12,27,2019-12-27,49.4,40.9,1024.7,9.9,4.7,9.9,18.1,54,36,0,999.9,0,448
6,2019,12,28,2019-12-28,48,37.4,1021.5,8.3,3.8,7,999.9,54,45,0,999.9,0,355
7,2019,12,29,2019-12-29,42.6,30.2,1022.7,9.3,3.1,8,999.9,51.1,39.9,0,999.9,0,384
1,2019,12,30,2019-12-30,39.4,38.3,1012.4,2.7,10,20,34,41,37.4,0.56,999.9,1,518
2,2019,12,31,2019-12-31,38.7,34.9,1005,9.5,5.3,14,24.1,44.1,36,0.43,999.9,0,443
3,2020,1,1,2020-01-01,39,23.9,1006,10,7.9,12,21,45,36,0.02,999.9,0,346
4,2020,1,2,2020-01-02,39.6,22.4,1013.2,10,5.2,9.9,17.1,48.9,33.1,0,999.9,0,413
5,2020,1,3,2020-01-03,46.6,38.6,1009.7,8.1,3.7,6,15,48.9,33.1,0.06,999.9,0,456
6,2020,1,4,2020-01-04,48.6,46.2,1005.7,4.9,2.8,6,999.9,51.1,44.1,0.34,999.9,1,353
7,2020,1,5,2020-01-05,40.2,24.7,1007.9,10,10.5,18.1,34,51.1,37,0.02,999.9,0,291
1,2020,1,6,2020-01-06,37.3,25.2,1014.3,8.9,5.4,11.1,20,45,32,0.04,999.9,0,459
2,2020,1,7,2020-01-07,41.2,20.3,1016.2,10,4.6,8.9,19,45,32,0,999.9,0,408
3,2020,1,8,2020-01-08,36,23.7,1013.5,9.5,7.2,15,27,45,32,0,999.9,0,454
4,2020,1,9,2020-01-09,28.2,6.2,1035.6,10,4.9,12,21,42.1,23,0,999.9,0,521
5,2020,1,10,2020-01-10,41.4,29.3,1035.4,10,5.2,8.9,15.9,55,23,0,999.9,0,522
6,2020,1,11,2020-01-11,59.3,48.1,1024.9,10,4.8,7,19,68,51.1,0,999.9,0,439
7,2020,1,12,2020-01-12,63.1,48.6,1016.1,9.8,7.8,15,27,69.1,51.1,0.05,999.9,0,391
1,2020,1,13,2020-01-13,43.3,32.2,1029,9.8,4.8,8,999.9,68,37,0,999.9,0,476
2,2020,1,14,2020-01-14,42.3,36.2,1027,7.7,2.9,8,999.9,46,37,0,999.9,0,497
3,2020,1,15,2020-01-15,45.2,35.4,1020.8,7.2,4,9.9,17.1,50,39,0.07,999.9,0,508
4,2020,1,16,2020-01-16,45,33.2,1014.6,7.8,7.4,15.9,34,50,37.9,0.11,999.9,0,547
5,2020,1,17,2020-01-17,28.4,5.3,1031,9.7,10.5,18.1,33,48.9,21,0,999.9,0,566
6,2020,1,18,2020-01-18,23.9,6.5,1034.3,7.6,4,12,22,34,19.9,0,999.9,1,774
7,2020,1,19,2020-01-19,38.5,28.7,1007.8,8.9,7.5,12,22.9,42.1,35.1,0.37,999.9,0,360
1,2020,1,20,2020-01-20,26.5,5.6,1021.1,10,7.3,11.1,25.1,43,19.9,0,1.2,0,390
2,2020,1,21,2020-01-21,25.1,5,1029.7,10,4.1,8,15,33.1,19.9,0,999.9,0,556
3,2020,1,22,2020-01-22,30,12.7,1030.7,10,999.9,999.9,999.9,37.9,19.9,0,999.9,0,489
4,2020,1,23,2020-01-23,38.7,16.8,1029,10,999.9,999.9,999.9,46.9,25,0,999.9,0,451
5,2020,1,24,2020-01-24,43.6,22.9,1027.4,9.4,999.9,999.9,999.9,51.1,33.1,0,999.9,0,524
6,2020,1,25,2020-01-25,42.5,36.7,1019.6,6.7,999.9,999.9,999.9,51.8,37.9,0,999.9,1,383
7,2020,1,26,2020-01-26,42.6,32.8,1008.5,10,999.9,999.9,999.9,51.1,37.9,0.85,999.9,0,398
1,2020,1,27,2020-01-27,40.4,27.3,1006.2,10,999.9,999.9,999.9,46,37,0,999.9,0,452
2,2020,1,28,2020-01-28,39.8,24.8,1008.5,10,7.2,9.9,21,45,37,0,999.9,0,404
3,2020,1,29,2020-01-29,36.5,17.4,1016.2,10,6.4,12,21,41,32,0,999.9,0,495
4,2020,1,30,2020-01-30,31.3,14.3,1024.8,10,4.2,8,15,37.9,25,0,999.9,0,525
5,2020,1,31,2020-01-31,37.9,27.9,1026.3,10,2.7,5.1,999.9,44.1,25,0,999.9,0,518
6,2020,2,1,2020-02-01,40.6,35.3,1015,6.8,2.1,6,999.9,44.1,33.1,0.02,999.9,0,409
7,2020,2,2,2020-02-02,39.3,30.9,1002.2,8.4,4,11.1,22.9,45,35.1,0.01,999.9,0,391
1,2020,2,3,2020-02-03,45.1,33.3,1006.8,9.1,5.2,8.9,15.9,57,35.1,0.06,999.9,0,559
2,2020,2,4,2020-02-04,50.1,39.1,1009.3,9.8,2.5,7,999.9,60.1,37,0,999.9,0,464
3,2020,2,5,2020-02-05,45.2,33,1014,9.8,4.6,11.1,17.1,61,39.9,0,999.9,0,432
4,2020,2,6,2020-02-06,39.2,33.5,1008.3,5.2,6.1,11.1,15.9,55,35.1,0.43,999.9,0,544
5,2020,2,7,2020-02-07,40.7,36.4,992.1,5.2,7.2,19,34,55.9,35.1,0.19,999.9,0,604
6,2020,2,8,2020-02-08,34.5,16.1,1016.4,10,7.5,12,27,39.9,30,0.14,999.9,0,466
7,2020,2,9,2020-02-09,36.3,25.8,1030.5,10,4.8,8.9,999.9,44.1,30,0,999.9,0,373
1,2020,2,10,2020-02-10,43.5,34.7,1023.4,8.6,5.2,11.1,15.9,46.9,30.9,0.02,999.9,0,572
2,2020,2,11,2020-02-11,44.9,42.9,1013.4,4.8,2.7,8.9,15,48,42.1,0.37,999.9,0,458
3,2020,2,12,2020-02-12,42.8,25.2,1018.4,10,5.4,11.1,22,48,37.9,0.14,999.9,0,438
4,2020,2,13,2020-02-13,40.1,35.9,1010.6,5.2,3.3,8,999.9,46,37,0.36,999.9,0,504
5,2020,2,14,2020-02-14,33.8,15.4,1020.7,10,6.9,11.1,20,44.1,25,0.16,999.9,0,632
6,2020,2,15,2020-02-15,21.6,2.5,1035.1,10,4.2,8,19,39.9,14,0,999.9,0,440
7,2020,2,16,2020-02-16,34.6,20.7,1023.2,10,5.3,11.1,19,44.1,14,0,999.9,0,387
1,2020,2,17,2020-02-17,43.8,22.7,1022.2,10,3.4,6,999.9,51.1,30,0,999.9,0,339
2,2020,2,18,2020-02-18,41.9,30.2,1024.8,9.1,6.4,11.1,18.1,51.1,37.9,0,999.9,0,428
3,2020,2,19,2020-02-19,44,25.5,1020.5,8.5,6.2,13,22,48,37.9,0,999.9,0,477
4,2020,2,20,2020-02-20,32.6,10.9,1029.7,10,5.2,8,18.1,48,28.9,0,999.9,0,448
5,2020,2,21,2020-02-21,27.7,3.4,1031,10,4.3,7,18.1,35.1,19.9,0,999.9,0,504
6,2020,2,22,2020-02-22,37.4,6.4,1024.7,10,5.7,8,17.1,50,19.9,0,999.9,0,407
7,2020,2,23,2020-02-23,46.5,9.4,1021.6,10,3.8,7,15.9,55.9,39,0,999.9,0,392
1,2020,2,24,2020-02-24,50,21.2,1017.2,9.9,3.5,8,999.9,62.1,39,0,999.9,0,493
2,2020,2,25,2020-02-25,49.2,39.9,1012.2,8.2,2.7,7,999.9,62.1,41,0,999.9,0,527
3,2020,2,26,2020-02-26,46.3,44,1012.3,5,5.1,9.9,999.9,53.1,45,0.14,999.9,0,449
4,2020,2,27,2020-02-27,41.5,30.3,1001.2,8,10.6,17.1,36.9,48,34,0.4,999.9,0,581
5,2020,2,28,2020-02-28,33.8,10,1009.6,10,9.3,15.9,28,43,28.9,0,999.9,0,530
6,2020,2,29,2020-02-29,32.2,7.8,1010.9,10,7.5,9.9,24.1,42.1,28.9,0,999.9,0,456
7,2020,3,1,2020-03-01,32,10.1,1019,10,6.5,9.9,20,44.1,25,0,999.9,0,423
1,2020,3,2,2020-03-02,46.6,25.3,1016.4,10,4.8,9.9,20,57.9,25,0,999.9,0,563
2,2020,3,3,2020-03-03,53.9,42.3,1006.8,8.9,5.1,9.9,17.1,59,39.9,0.01,999.9,0,550
3,2020,3,4,2020-03-04,50.7,31.5,1005.3,9.3,8.8,15.9,28,59,45,0.25,999.9,0,540
4,2020,3,5,2020-03-05,45.7,26.1,1016.9,10,5.2,8.9,18.1,55.9,39,0,999.9,0,529
5,2020,3,6,2020-03-06,41.8,34.1,1013.8,8.7,6,11.1,20,51.1,37,0,999.9,0,673
6,2020,3,7,2020-03-07,40.2,21.9,1018.9,10,6.8,13,22,48,36,0.37,999.9,0,515
7,2020,3,8,2020-03-08,44.4,13.6,1029.2,10,5.7,11.1,19,59,35.1,0,999.9,0,408
1,2020,3,9,2020-03-09,57.2,22.3,1026.6,10,6.7,14,24.1,72,35.1,0,999.9,0,546
2,2020,3,10,2020-03-10,60.7,36.9,1019.2,10,6.4,12,21,72,46.9,0,999.9,0,450
3,2020,3,11,2020-03-11,52.8,32.6,1017.6,10,5.1,9.9,22,64.9,43,0,999.9,0,473
4,2020,3,12,2020-03-12,46.9,31.3,1020,10,3.5,8.9,999.9,57,43,0,999.9,0,456
5,2020,3,13,2020-03-13,54,43.3,1011.9,6.9,7.3,17.1,26,69.1,45,0.18,999.9,0,551
6,2020,3,14,2020-03-14,49.8,19.5,1023.5,10,6.6,11.1,22.9,61,43,0.11,999.9,0,371
7,2020,3,15,2020-03-15,47,20.9,1029.6,10,5.2,9.9,15,57,42.1,0,999.9,0,331
1,2020,3,16,2020-03-16,40.1,15.3,1034.2,10,7.6,13,18.1,54,33.1,0,999.9,0,378
2,2020,3,17,2020-03-17,45.1,37.2,1023.7,9.3,4.3,12,19,54,33.1,0.09,999.9,0,374
3,2020,3,18,2020-03-18,47.9,28,1029,10,3.5,9.9,15.9,54,41,0.07,999.9,0,298
4,2020,3,19,2020-03-19,46.1,39,1025.6,7.3,4.4,9.9,18.1,54,41,0.9,999.9,0,339
5,2020,3,20,2020-03-20,56,48.3,1015.6,7.9,4,15,24.1,77,41,0.03,999.9,0,306
6,2020,3,21,2020-03-21,52.8,27.8,1021.5,10,7.4,14,24.1,77,42.1,0,999.9,0,238
7,2020,3,22,2020-03-22,39.2,13,1035.1,10,8.5,14,21,46.9,33.1,0,999.9,0,139
1,2020,3,23,2020-03-23,37.8,30.5,1031,6.3,8.2,13,20,45,33.1,0.01,999.9,0,225
2,2020,3,24,2020-03-24,42.9,32.5,1018.5,10,5.8,9.9,18.1,55,36,1.15,999.9,0,201
3,2020,3,25,2020-03-25,42.8,33.3,1019.1,10,8.4,14,24.1,55,36,0,999.9,0,168
4,2020,3,26,2020-03-26,45.6,31.4,1016,10,4.3,9.9,18.1,60.1,37.9,0.01,999.9,0,187
5,2020,3,27,2020-03-27,57,35.8,1009.9,10,4.3,9.9,15.9,69.1,37.9,0,999.9,0,195
6,2020,3,28,2020-03-28,49.8,31.3,1018.5,9,5.2,9.9,15,69.1,44.1,0,999.9,0,183
7,2020,3,29,2020-03-29,45.2,43.7,1013,3,10.6,15.9,25.1,54,44.1,0.47,999.9,0,146
1,2020,3,30,2020-03-30,46.2,41.7,1013,9.3,4.9,14,18.1,52,41,0.03,999.9,0,164
2,2020,3,31,2020-03-31,44.4,37.1,1015.9,9.3,5.2,9.9,17.1,52,41,0.1,999.9,0,158
3,2020,4,1,2020-04-01,45.8,28.8,1009.7,10,7.2,12,17.1,55.9,37.9,0.06,999.9,0,155
4,2020,4,2,2020-04-02,48,26.1,1005.8,10,7.2,15,27,57.9,37.9,0,999.9,0,166
5,2020,4,3,2020-04-03,49.3,36.1,1003.9,9.5,7.4,12,22.9,57.9,37.9,0.01,999.9,0,191
6,2020,4,4,2020-04-04,52.1,40.9,1014,9.1,5.2,12,21,62.1,45,0.13,999.9,0,156
7,2020,4,5,2020-04-05,53.1,43.1,1016.5,10,1.8,5.1,999.9,64.9,46,0.01,999.9,0,94
1,2020,4,6,2020-04-06,55.8,36,1015.5,9.6,4.8,8.9,999.9,66,48.9,0.07,999.9,0,127
2,2020,4,7,2020-04-07,57.6,24.8,1012.8,10,3.8,11.1,18.1,68,48.9,0,999.9,0,129
3,2020,4,8,2020-04-08,57.5,45.9,1002.1,8.1,3.9,7,999.9,64,51.8,0.2,999.9,0,125
4,2020,4,9,2020-04-09,51.6,42.1,997.5,9.7,6.1,18.1,33,64,48.9,0.12,999.9,0,103
5,2020,4,10,2020-04-10,44,25.7,995.8,10,8,18.1,32.1,59,37,0.01,999.9,0,115
6,2020,4,11,2020-04-11,45.7,19.7,1010.5,10,8.8,15,22,55.9,37,0,999.9,0,121
7,2020,4,12,2020-04-12,52.9,27.6,1019.8,10,4.5,11.1,19,63,37.9,0,999.9,0,106
1,2020,4,13,2020-04-13,57.3,53.4,1011.8,4.8,6.6,14,33,66,44.1,0.65,999.9,0,138
2,2020,4,14,2020-04-14,54.1,32,1014.8,10,5.7,11.1,21,66.9,46.9,1.27,999.9,0,135
3,2020,4,15,2020-04-15,47.7,23.4,1014.3,10,5.6,8.9,21,60.1,42.1,0,999.9,0,139
4,2020,4,16,2020-04-16,45.4,18,1017.1,10,7.4,13,25.1,54,39.9,0,999.9,0,138
5,2020,4,17,2020-04-17,42.1,21.3,1023.3,10,5.6,13,20,51.1,36,0,999.9,0,157
6,2020,4,18,2020-04-18,43.6,38.4,1010.1,7.1,4.5,8,17.1,51.1,36,0.19,999.9,0,125
7,2020,4,19,2020-04-19,49.5,27.7,1011.5,10,6,9.9,22,63,39.9,0.1,999.9,0,102
1,2020,4,20,2020-04-20,53.2,30.5,1004.6,10,4.7,8.9,15.9,63,39.9,0,999.9,0,140
2,2020,4,21,2020-04-21,51.2,36.8,1001.8,9.3,5.1,11.1,31.1,61,46,0,999.9,0,121
3,2020,4,22,2020-04-22,42.7,16.1,1009.4,10,8.3,14,26,61,36,0.18,999.9,0,148
4,2020,4,23,2020-04-23,44.5,18.7,1017,10,2.9,6,999.9,52,36,0,999.9,0,108
5,2020,4,24,2020-04-24,45.4,41.3,1008.9,6.1,7.4,14,24.1,52,39.9,0.39,999.9,0,172
6,2020,4,25,2020-04-25,52.1,40,1015.7,10,2.3,9.9,17.1,64.9,44.1,0.22,999.9,0,152
7,2020,4,26,2020-04-26,48.3,39.7,1015,7.7,7.6,21,35,64.9,44.1,0,999.9,0,140
1,2020,4,27,2020-04-27,43.9,37.1,1011.3,9.4,6.7,9.9,20,51.1,39,0.22,999.9,0,131
2,2020,4,28,2020-04-28,50.8,32.3,1019,10,3.8,8.9,15.9,66.9,39,0,999.9,0,185
3,2020,4,29,2020-04-29,51.1,42.8,1022.1,9.8,4.5,8,18.1,66.9,41,0,999.9,0,137
4,2020,4,30,2020-04-30,53.9,49.2,1018.1,7.5,7.7,14,31.1,60.1,46.9,0.13,999.9,0,173
5,2020,5,1,2020-05-01,57.6,53.5,1005.6,6.4,4.5,13,29.9,66,48.9,0.68,999.9,0,186
6,2020,5,2,2020-05-02,62.3,38.6,1012.1,10,5.5,8.9,15.9,73,51.1,0.12,999.9,0,189
7,2020,5,3,2020-05-03,66.8,46.6,1008.8,9.9,4.6,8,15.9,80.1,51.1,0.04,999.9,0,167
1,2020,5,4,2020-05-04,65.6,41.2,1004.8,10,5.1,13,32.1,80.1,54,0,999.9,0,174
2,2020,5,5,2020-05-05,53.2,24.2,1012.2,10,6.5,9.9,21,75,46,0,999.9,0,174
3,2020,5,6,2020-05-06,50.5,37,1010.8,9.5,5.3,11.1,17.1,63,45,0,999.9,0,184
4,2020,5,7,2020-05-07,54.1,31.2,1007.7,10,4.1,8.9,20,66.9,45,0.06,999.9,0,175
5,2020,5,8,2020-05-08,51,32.3,1008.9,8.8,3.9,9.9,19,66.9,44.1,0,999.9,0,177
6,2020,5,9,2020-05-09,40.4,24.4,1008.8,8.8,7.4,14,31.1,57,34,0.48,999.9,0,148
7,2020,5,10,2020-05-10,49.4,23.8,1017.3,10,6.4,11.1,25.1,64,34,0.03,999.9,0,163
1,2020,5,11,2020-05-11,53.9,38.8,1011.5,9.9,4.8,8.9,18.1,64,39,0,999.9,0,173
2,2020,5,12,2020-05-12,50.6,24.8,1015.2,10,7.3,13,24.1,61,43,0.05,999.9,0,191
3,2020,5,13,2020-05-13,52,22,1023.8,10,5.2,9.9,17.1,64,41,0,999.9,0,212
4,2020,5,14,2020-05-14,57.1,29.5,1024.6,10,2.3,6,999.9,66.9,41,0,999.9,0,171
5,2020,5,15,2020-05-15,69.7,54.8,1014.4,9.9,3.6,9.9,15,84,46.9,0.03,999.9,0,242
6,2020,5,16,2020-05-16,70.5,53.4,1014.9,9.7,3.6,8.9,18.1,84,60.1,0.05,999.9,0,217
7,2020,5,17,2020-05-17,60.9,44.8,1024.1,10,2.4,8,999.9,77,55,0.01,999.9,0,171
1,2020,5,18,2020-05-18,60.2,45.7,1021.2,10,999.9,999.9,999.9,70,54,0,999.9,0,185
2,2020,5,19,2020-05-19,60.2,38,1022.7,10,999.9,999.9,999.9,70,54,0,999.9,0,229
3,2020,5,20,2020-05-20,57,34.3,1029.6,10,999.9,999.9,999.9,68,51.1,0,999.9,0,192
4,2020,5,21,2020-05-21,55.4,40.6,1029.3,10,999.9,999.9,999.9,68,46,0,999.9,0,212
5,2020,5,22,2020-05-22,62.9,53.1,1022.3,9.4,999.9,999.9,999.9,77,46,0,999.9,0,264
6,2020,5,23,2020-05-23,62.7,60.4,1016.3,5.5,999.9,999.9,999.9,77,54,0.03,999.9,1,193
7,2020,5,24,2020-05-24,58.2,45.7,1023.2,10,999.9,999.9,999.9,66.9,51.8,0.65,999.9,0,197
1,2020,5,25,2020-05-25,61.8,54,1023.1,9.2,999.9,999.9,999.9,71.1,52,0,999.9,0,214
2,2020,5,26,2020-05-26,65.9,58.1,1022.7,7.8,999.9,999.9,999.9,78.1,55,0,999.9,0,224
3,2020,5,27,2020-05-27,66.7,59.5,1023,9.2,999.9,999.9,999.9,79,57.9,0,999.9,0,239
4,2020,5,28,2020-05-28,68.3,64,1021.6,9.3,999.9,999.9,999.9,79,60.1,0,999.9,0,209
5,2020,5,29,2020-05-29,72,66.4,1015.7,8.8,999.9,999.9,999.9,81,64,0,999.9,0,258
6,2020,5,30,2020-05-30,72.2,58.1,1011.6,9.8,999.9,999.9,999.9,81,66.9,0.05,999.9,0,226
7,2020,5,31,2020-05-31,65,38.8,1016.3,10,999.9,999.9,999.9,81,55.9,0.02,999.9,0,208
1,2020,6,1,2020-06-01,60.4,34.3,1021.7,10,999.9,999.9,999.9,70,51.1,0,999.9,0,196
2,2020,6,2,2020-06-02,65.5,42.1,1016.1,10,999.9,999.9,999.9,72,51.1,0,999.9,0,197
3,2020,6,3,2020-06-03,69,58.7,1005.4,8.6,999.9,999.9,999.9,78.1,59,0.29,999.9,0,216
4,2020,6,4,2020-06-04,73.9,62.1,1009.4,10,999.9,999.9,999.9,84,60.1,0.16,999.9,0,245
5,2020,6,5,2020-06-05,73,67,1011.9,7.4,999.9,999.9,999.9,79,69.1,0.27,999.9,0,248
6,2020,6,6,2020-06-06,76.3,66.3,1008.2,7.8,999.9,999.9,999.9,86,69.1,0.26,999.9,0,262
7,2020,6,7,2020-06-07,71.2,45.4,1011.1,10,999.9,999.9,999.9,86,63,0.05,999.9,0,206
1,2020,6,8,2020-06-08,69.3,44.3,1015.8,10,999.9,999.9,999.9,79,59,0,999.9,0,235
2,2020,6,9,2020-06-09,75.9,52.2,1013.7,10,999.9,999.9,999.9,87.1,59,0,999.9,0,251
3,2020,6,10,2020-06-10,77.3,62.1,1014.2,9.9,999.9,999.9,999.9,87.1,64.9,0,999.9,0,238
4,2020,6,11,2020-06-11,74.3,68.2,1014.7,9.2,999.9,999.9,999.9,84.9,70,0.01,999.9,0,251
5,2020,6,12,2020-06-12,76.5,56.4,1017.6,9.6,999.9,999.9,999.9,84.9,69.1,0.04,999.9,0,277
6,2020,6,13,2020-06-13,68.9,44.2,1020.5,10,999.9,999.9,999.9,84.9,60.1,0,999.9,0,282
7,2020,6,14,2020-06-14,63.6,42,1027.1,10,999.9,999.9,999.9,75,54,0,999.9,0,228
1,2020,6,15,2020-06-15,65.9,48.5,1028.9,10,999.9,999.9,999.9,75,54,0,999.9,0,223
2,2020,6,16,2020-06-16,67.8,49.9,1028.1,10,999.9,999.9,999.9,78.1,59,0,999.9,0,259
3,2020,6,17,2020-06-17,68.6,55,1024.9,10,999.9,999.9,999.9,78.1,60.1,0,999.9,0,244
4,2020,6,18,2020-06-18,70,63.9,1021.8,9.6,999.9,999.9,999.9,78.1,60.1,0,999.9,0,226
5,2020,6,19,2020-06-19,72.2,63.5,1019.6,9,999.9,999.9,999.9,82.9,64.9,0,999.9,0,306
6,2020,6,20,2020-06-20,76,64.4,1017.7,10,1.2,5.1,999.9,86,64.9,0,999.9,0,246
7,2020,6,21,2020-06-21,76.5,64.5,1015.8,10,2.3,5.1,999.9,88,70,0,999.9,0,245
1,2020,6,22,2020-06-22,79.4,65.8,1013.9,10,2.4,5.1,999.9,90,70,0,999.9,0,295
2,2020,6,23,2020-06-23,79.2,66.2,1009.3,10,2.6,7,999.9,90,72,0,999.9,0,291
3,2020,6,24,2020-06-24,78.7,62.5,1005.6,9.2,2.9,8,999.9,87.1,73.9,0,999.9,0,300
4,2020,6,25,2020-06-25,77.6,53.8,1013.3,10,2.8,6,999.9,87.1,72,0,999.9,0,251
5,2020,6,26,2020-06-26,77.3,56.4,1013.9,10,2.8,6,999.9,87.1,69.1,0,999.9,0,337
6,2020,6,27,2020-06-27,76.3,61.3,1009.6,9.3,2.7,7,999.9,87.1,69.1,0,999.9,0,273
7,2020,6,28,2020-06-28,79.5,67.8,1006.5,9.5,2.1,6,19,90,70,0.09,999.9,0,240
1,2020,6,29,2020-06-29,75.7,64.8,1008.4,9.3,3.4,13,41,90,64.9,0.11,999.9,1,301
2,2020,6,30,2020-06-30,71.8,63.4,1011.8,9.8,2.6,8,999.9,87.1,64.9,0.58,999.9,0,278
3,2020,7,1,2020-07-01,72.4,63.9,1011.6,9.6,1.8,7,999.9,80.1,66.9,0,999.9,0,259
4,2020,7,2,2020-07-02,78.2,62.9,1009.9,10,2.5,8,999.9,91.9,66.9,0.03,999.9,0,340
5,2020,7,3,2020-07-03,82.4,65,1009.6,9.5,2.9,11.1,15,91.9,68,0,999.9,1,302
6,2020,7,4,2020-07-04,75.1,65.9,1012.7,8.4,4,8.9,999.9,90,68,0.13,999.9,0,278
7,2020,7,5,2020-07-05,79.4,64.2,1013.5,8.2,2,5.1,999.9,91.9,68,0,999.9,0,290
